work,Federal-gov,Local-gov,Self-emp-not-inc,Private,State-gov,Without-pay,Self-emp-inc,fnlwgt,education,edu2,edu3,edu1,marital,occupation,Exec-managerial,Protective-serv,Handlers-cleaners,Transport-moving,Armed-Forces,Other-service,Prof-specialty,Priv-house-serv,Craft-repair,Sales,Machine-op-inspct,Tech-support,Adm-clerical,Farming-fishing,sex,capitalgain,capitalloss,hoursperweek,race,Amer-Indian-Eskimo,Other,Asian-Pac-Islander,White,Black,income
1,0,0,0,1,0,0,0,0.3638938472613577,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0.12015181604561886,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-1.1022573081656748,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-2.095867259437845,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.37998861292696395,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.6173876162681982,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.9106470308884089,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.0009727496948750789,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-1.1583789274937009,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.14810594532605936,-0.2230247630798015,1.2058176629498703,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0.317423777173919,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-2.6038187859590325,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.38709560110079916,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.46374696901052764,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.12081744013117661,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.728018872134666,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,0
1,0,0,0,1,0,0,0,-0.14040197778820707,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-1.7572329084237206,1,0,0,0,1,0,1
1,1,0,0,0,0,0,0,0.17855557509555714,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.9652243267803506,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0.15633323955343637,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-1.7572329084237206,1,0,0,0,1,0,1
1,1,0,0,0,0,0,0,-1.5016697951623545,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.2642309038223471,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.12361874191664388,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9321080220193236,-0.2230247630798015,1.2058176629498703,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,2.9401918704126158,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.43722277536942217,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.9723369955803106,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.3399650063232373,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,1,0,0,0,0,0,0,0.09297533552384687,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,2.440888226004734,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,1,0,0,0,0,0,0,0.030378144734894787,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.02918953029639881,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16896607179460935,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.5162894078181746,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-1.7572329084237206,1,0,0,0,1,0,1
1,0,1,0,0,0,0,0,1.3807297271058954,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.3090140675754922,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4591769660675009,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0.1838900766955271,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5254990168102085,-0.2230247630798015,0.35923178541455864,1,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0.01620035171251478,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.6090583875139085,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-1.7572329084237206,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,-1.4724108621443377,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.3293194304743867,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.23337832886015955,1,0,1,0,0,0,1
1,0,0,0,0,0,0,1,-0.8285812109308532,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,2.475696479252838,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.20561412034185028,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.47606901239445354,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,-0.743609541951653,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,5.625219172957055,0.7825247241822145,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.8185968496474871,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-1.0968372263261332,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.4849518505932959,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-1.3339399696560648,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.03742993175242366,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.3140157571326833,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,-0.4239578382358071,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.9896185233476713,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.9106470308884089,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.7366585247153284,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-2.7731359614660946,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-1.251642370795849,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-1.7572329084237206,1,0,0,0,1,0,0
1,1,0,0,0,0,0,0,-0.34156308535926605,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-1.0415333737317924,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,1,0,0,0,0,-0.7279673759410459,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.43621865861496084,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4145930405160357,-0.2230247630798015,1.2058176629498703,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.1532960672170114,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-1.0799642063954713,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.07207473923733362,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-2.1805258471913764,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-1.139437167801829,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,1,0,0,1
1,0,0,0,1,0,0,0,-1.3756671557662732,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-1.7572329084237206,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-1.386944729558723,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-1.3339399696560648,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.026333027354625223,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.4519515042605742,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,0.50439758280709,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.17671979797747286,-0.2230247630798015,-2.1805258471913764,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,0.199275501987419,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-1.364189894748156,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.12802136979683296,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.3559824295587285,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,1
1,1,0,0,0,0,0,0,-0.7458916816735652,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,1,0,0,1
1,0,0,0,1,0,0,0,1.5897642167175516,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,1,0,0,1
1,0,0,0,0,1,0,0,2.008489311110914,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,0
1,0,0,0,1,0,0,0,-0.5682746489002345,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,-0.6649993374472831,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,5.0642601416501964,-1.7572329084237206,1,0,0,0,1,0,1
1,0,1,0,0,0,0,0,-0.9216259491763182,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,-1.445690809566948,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.23337832886015955,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,4.366110804325436,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,0.6203683163422654,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.47606901239445354,-0.2230247630798015,4.168868234323461,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.7497656385746914,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.158510781204761,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-1.2624444988129004,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,1,0,0,0,0,0,0,-0.851393099234468,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0.35624867919295156,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,1.629110601717526,1,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0.5417676207534036,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.4137832986422815,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.06950733205018232,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.14810594532605936,3.890674799837163,-0.06406115335309721,1,0,0,0,1,0,1
1,0,1,0,0,0,0,0,-0.7266076010234065,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.40579012898946387,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.5770133422520569,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.2803865512703844,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.8019561896641147,-0.2230247630798015,-2.095867259437845,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,3.0802106512674414,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,-0.23121212088929963,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,0,1,0,0,-0.7501802025676587,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.14810594532605936,4.456554524401099,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0.12412654272794942,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.5720126798742843,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.7732963761675284,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.9106470308884089,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-1.5347608211300825,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,0.32394689321238496,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,1.629110601717526,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.1981249232109549,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,0,1,0,0,0,0,1.004214708652402,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,1.2058176629498703,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.30867174661720537,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3122715467814618,-0.2230247630798015,0.18991460990749628,1,0,0,0,1,0,1
1,0,1,0,0,0,0,0,0.6398806109646153,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-1.3339399696560648,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.0699403326434755,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.03670157354769338,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,5.625219172957055,-0.06406115335309721,1,0,0,0,1,0,1
1,0,1,0,0,0,0,0,0.38656310183235293,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,-0.828352996958662,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.4873540921207531,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.7672766514202947,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,1,0,0,0,0,0,0.9893142380514164,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,-0.7948055430465516,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,5.718712344841531,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,1,0,0,0,0,1.2941225246593244,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0.02033672995848078,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.34403540339133765,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,1,0,0,0,0,0,-0.33907174949617847,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-1.3339399696560648,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.7159665433393003,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,1
1,0,1,0,0,0,0,0,1.262667032158967,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-1.1613076734701548,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.0796489353771106,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,1.1495489732761819,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,5.125768807363668,0.7825247241822145,1,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0.40451593431139615,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.1388520245604083,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,3.1433023056628078,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.14810594532605936,-0.2230247630798015,-1.3339399696560648,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.6905497934171926,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.12361874191664388,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0.038280053522016036,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.18991460990749628,1,0,0,0,1,0,1
1,0,1,0,0,0,0,0,-1.5417213472819151,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.2896444066857618,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.3180369166136907,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,-0.12962837651767953,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-1.7572329084237206,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.9929612520864026,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0.74958496918004,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8623707275764038,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,0
1,0,0,0,1,0,0,0,-0.8934129968641779,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.2988674734978005,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.17301187735441192,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
